ID,STATE,PROPERTYNAME,CITY,INCOME_REPORTED_PCT,MEDIAN_INC,UNITS_INC_0_5K_PCT,UNITS_INC_5K_10K_PCT,UNITS_INC_10K_15K_PCT,UNITS_INC_15_20K_PCT,UNITS_INC_GRT_20K_PCT
34677,CA,DOWNEY SENIOR APARTMENTS,DOWNEY,96.7,18291,0,0,-4,-4,41.4
16155,CA,DOWNEY VIEW,DOWNEY,95.9,35137,0,0,-4,-4,87.2
4266,CA,DOWNTOWN HAYWARD SENIOR APARTMENTS,HAYWARD,98.3,22727,0,-4,34.5,-4,51.7
40237,CA,DOWNTOWN RIVER APARTMENTS,PETALUMA,100,47914,0,0,-4,-4,88.8
17979,CA,DR GEORGE W SENIOR HOUSING FKA BAYVIEW,SAN FRANCISCO,97.2,12050,-4,-4,58.7,14.4,20.2
11896,CA,DRACHMA HOUSING,OAKLAND,94.7,35046.5,0,-4,-4,-4,77.8
29917,CA,DRAKE MANOR,POMONA,99.1,14000,-4,-4,43,15.9,31.8
20990,CA,DRAKES WAY APARTMENTS,LARKSPUR,95.7,45762,0,0,-4,-4,77.3
8153,CA,DRASNIN MANOR,OAKLAND,100,30729,0,-4,-4,-4,84
17261,CA,DRS JULIAN AND RAYE RICHARDSON APARTMENTS,SAN FRANCISCO,89.2,11181,-4,-4,78.8,-4,-4
27470,CA,DUANE HILL TERRACE,UKIAH,96.9,25104,-4,-4,-4,-4,58.1
36645,CA,DUARTE MANOR APARTMENTS,DUARTE,100,21840,0,-4,26.8,-4,51.2
20831,CA,DUBLIN RANCH SENIOR APARTMENTS,DUBLIN,91.1,27996,0,0,-4,-4,83.3
20837,CA,DUDLEY OAKS,LOS ANGELES,89.5,11488,-4,-4,-4,-4,-4
40143,CA,DUETTA APARTMENT HOMES,CHULA VISTA,100,36637,0,0,-4,-4,90.7
25126,CA,DUMOSA SENIOR VILLAGE,YUCCA VALLEY,100,12550,0,-4,59.5,21.6,-4
18509,CA,DUNBAR VILLAGE,LOS ANGELES,98.8,26696,0,-4,21.3,-4,61.3
6450,CA,DUNCAN PLACE APARTMENTS,FORT BRAGG,93,11671,0,-4,62.5,-4,-4
1673,CA,DUNNING APARTMENTS,HOLLYWOOD,100,31200,-4,0,-4,-4,60
36390,CA,E VICTOR VILLA,LOS ANGELES,91.1,11489,-4,-4,80.5,-4,-4
106,CA,EAGLE FAMILY HOUSING,ALAMEDA,100,22361,0,-4,-4,0,63.2
12533,CA,EARLIMART SENIOR APARTMENTS,EARLIMART,100,11425,-4,-4,60,-4,-4
23255,CA,EAST BLUFF APARTMENTS,PINOLE,85.3,38682,-4,0,-4,-4,79.3
17147,CA,EAST CARSON HOUSING PARTNERS LP,CARSON,98.4,37232,0,-4,-4,-4,81
23254,CA,EAST CARSON II HOUSING,CARSON,100,41327.5,-4,0,-4,-4,87.5
36023,CA,EAST CLIFF VILLAGE APARTMENTS,SANTA CRUZ,93.3,13057.5,0,-4,54.3,-4,22.9
24501,CA,EAST FULLERTON VILLAS,FULLERTON,100,47455.5,0,0,-4,0,-4
74,CA,EAST GARDEN APARTMENTS,JAMESTOWN,100,13844,0,-4,52,24,-4
33293,CA,EAST LELAND COURT APTS,PITTSBURG,77.1,35992,0,0,-4,-4,81.5
5412,CA,EAST LINDA GARDENS EAST LINDA GARDENS LP,MARYSVILLE,24.5,18877,0,-4,-4,-4,-4
21050,CA,EAST OF EATON,CHICO,94.7,26277,0,-4,18.3,-4,69
11203,CA,EAST RANCHO VERDE VILLAGE,RANCHO CUCAMONGA,100,33476,0,-4,-4,-4,82.1
13517,CA,EAST STREET SENIOR APARTMENTS,REDDING,-4,11241.5,0,-4,-4,0,0
2180,CA,EASTER HILL APARTMENTS PHASE IA,RICHMOND,96.4,26329,0,-4,20.8,-4,64.2
39293,CA,EASTER HILL APARTMENTS PHASE IB,RICHMOND,93.8,23836,-4,16,-4,-4,57.3
28150,CA,EASTGATE,SAN MARCOS,85.4,35360,0,0,-4,-4,88.6
11527,CA,EASTRIDGE APARTMENTS,GRASS VALLEY,92.4,19131,0,-4,-4,32.9,43.8
22999,CA,EASTSIDE VILLAGE FAMILY APARTMENTS,LOS ANGELES,100,29640,-4,0,-4,-4,81.8
35399,CA,EC MAGNOLIA,HAYWARD,95,11425,0,0,73.7,-4,-4
28253,CA,EDDY AND TAYLOR FAMILY HOUSING,SAN FRANCISCO,96.4,35735,-4,13,-4,11.1,67.6
8254,CA,EDEN HOUSE APARTMENTS,SAN LEANDRO,94.5,39868,0,-4,-4,-4,76.8
12481,CA,EDEN ISSEI TERRACE,HAYWARD,96.9,11423,-4,-4,63.2,18.9,-4
28980,CA,EDEN LODGE,SAN LEANDRO,97.9,11745,-4,-4,52.6,26.3,13.9
18301,CA,EDEN PALMS APARTMENTS,SAN JOSE,99.3,55081.5,0,-4,-4,-4,89.4
18401,CA,EDGEWATER ISLE SENIOR APARTMENTS,SAN MATEO,97.8,11488,0,-4,53.9,23.6,-4
20334,CA,EDGEWATER PLACE II,LARKSPUR,100,50046,0,0,-4,-4,66.7
29871,CA,EDISON VILLAGE,BAKERSFIELD,89.9,21154,0,-4,-4,19.7,57.7
40698,CA,EDITH WITT SENIOR COMMUNITY,SAN FRANCISCO,99.1,11429,-4,-4,58.1,24.8,-4
28464,CA,EDWARD II REHAB,SAN FRANCISCO,52.2,10456,-4,-4,-4,-4,0
39038,CA,EDWINA BENNER PLAZA,SUNNYVALE,96.9,41278,-4,-4,-4,-4,81
34296,CA,EIGHT TREES APARTMENTS,SUNNYVALE,100,46081,-4,-4,-4,-4,82.6
4948,CA,EL CARRILLO APARTMENTS,SANTA BARBARA,29.5,12297.5,0,-4,-4,-4,-4
27824,CA,EL CAZADOR APARTMENTS,FRESNO,91.8,11432,14.4,18.9,25.6,14.4,26.7
11266,CA,EL CENTRO,SANTA CRUZ,87.5,12464,0,-4,62.9,-4,-4
27765,CA,EL CENTRO LORETTO APARTMENTS,LOS ANGELES,100,58086,0,0,-4,-4,90.7
34289,CA,EL CERRITO TOWNHOMES,CASTROVILLE,100,41380,0,-4,-4,-4,91.4
32243,CA,EL DORADO FAMILY APARTMENTS,SYLMAR,98.3,38384,-4,0,-4,-4,84.5
6771,CA,EL JARDIN,COACHELLA,91.1,28735,0,0,-4,-4,83.3
22663,CA,EL MIRAGE APARTMENTS,WASCO,100,24148,0,0,-4,-4,70.6
73,CA,EL MONTE VETERANS VILLAGE,EL MONTE,87.5,11791,-4,-4,54.3,-4,-4
29928,CA,EL MONTE WEST APARTMENTS,DINUBA,100,20680,0,-4,-4,-4,51.3
25025,CA,EL PALMAR APARTMENTS,AVENAL,46.2,25199.5,0,-4,-4,-4,72.2
4892,CA,EL PASEO FAMILY APARTMENTS,SAN PABLO,95.4,32711,-4,-4,-4,-4,87.1
27719,CA,EL PASEO STUDIOS,SAN JOSE,99,35996,0,-4,-4,-4,78.1
20337,CA,EL PATIO HOTEL,VENTURA,92.5,12216,-4,-4,75.7,-4,-4
8300,CA,EL PEDREGAL APARTMENTS,SAN YSIDRO,97.8,35883.5,0,0,-4,-4,88.6
17925,CA,EL QUINTERO APARTMENTS,CALEXICO,100,11430,0,-4,60.4,20.8,-4
32298,CA,EL RANCHO VERDE APARTMENTS,SAN JOSE,98.4,20769,2.5,4.3,22.8,19.8,50.6
1276,CA,EL SEGUNDO BOULEVARD APARTMENTS,LOS ANGELES,83.6,12607,18,-4,31.1,-4,39.3
12478,CA,ELDERBERRY AT BETHEL,SANGER,97.3,14086,0,-4,53.5,23.9,-4
4168,CA,ELDRIDGE GONAWAY COMMONS,OAKLAND,97.4,14491,-4,-4,31.6,-4,42.1
1628,CA,ELEANOR ROOSEVELT CIRCLE,DAVIS,95.9,12120,-4,-4,57.4,-4,-4
32456,CA,ELENA GARDENS APARTMENTS,SAN JOSE,92.6,18887,-4,-4,28,12,46.7
1727,CA,ELIZABETH COURT,CUDAHY,100,54435.5,0,0,0,-4,-4
39349,CA,ELM AVENUE APARTMENTS,LONG BEACH,93.8,11181,-4,0,-4,-4,-4
12932,CA,ELM STREET COMMONS,ANAHEIM,98,52324,0,0,-4,-4,96
18145,CA,ELWOOD FAMILY APARTMENTS,GLENDORA,96.5,41238,-4,-4,-4,13.4,78
29975,CA,ELYSIAN CITY LIGHTS,LOS ANGELES,100,34373,0,0,0,0,100
22408,CA,EMERALD COVE SENIOR APARTMENTS,HUNTINGTON BEACH,95.8,20971,0,-4,-4,20.6,57.4
36706,CA,EMERALD GARDENS,ESCONDIDO,81.3,46182,0,0,-4,0,-4
21626,CA,EMERALD GARDENS APARTMENTS,BUENA PARK,53.2,43453.5,0,0,-4,-4,86.2
12579,CA,EMERALD HILL,SCOTTS VALLEY,100,50580,0,-4,-4,-4,82.2
1668,CA,EMERALD PARK,LOS ANGELES,100,62757,0,0,0,0,100
17929,CA,EMERALD POINTE APARTMENT HOMES,YREKA,95.1,13142,0,-4,55.8,-4,26
13043,CA,EMERALD TERRACE APARTMENTS,LOS ANGELES,100,34631.5,0,0,-4,-4,83.3
1679,CA,EMPEROR ESTATES,DINUBA,96.7,11803,0,-4,62.7,18.6,-4
20738,CA,ENCANTO COURT,LOS ANGELES,95,15679,0,-4,38.6,-4,29.8
4167,CA,ENCANTO DEL MAR,VENTURA,100,43656,-4,0,-4,-4,85.7
34881,CA,EPWORTH APARTMENTS,LOS ANGELES,94.7,3954,-4,-4,-4,-4,0
7145,CA,ERNA P HARRIS COURT APARTMENTS,BERKELEY,100,11421,-4,-4,73.5,-4,-4
29655,CA,ESCONDIDO GARDENS APARTMENTS,ESCONDIDO,100,11486,-4,-4,70,14.4,-4
10648,CA,ESCONDIDO SITE,ESCONDIDO,80,24544.5,-4,-4,-4,-4,62.5
10748,CA,ESENCIA NORTE,RANCHO MISSION VIEJO,100,46660,0,0,-4,-4,97.3
40242,CA,ESPERANZA AND COLOSIMO APARTMENTS,SAN FRANCISCO,97.7,12741,0,-4,54.8,-4,-4
23093,CA,ESPERANZA CROSSING I,ESPARTO,100,31302,0,-4,-4,-4,67.6
39298,CA,ESSEFF VILLAGE APARTMENTS,THOUSAND OAKS,94,13476,-4,0,61.7,-4,-4
22403,CA,ESSEX APARTMENTS,LANCASTER,94.7,11424.5,10.6,-4,59.9,14.1,-4
40695,CA,ESTABROOK SENIOR HOUSING,SAN LEANDRO,100,11430,-4,-4,46,34,-4
4727,CA,ESTRELLA DEL MERCADO,SAN DIEGO,100,40128,0,-4,-4,-4,83.5
5987,CA,ETHAN TERRACE APARTMENTS,SACRAMENTO,95,15765,-4,-4,38.6,-4,47.4
17208,CA,EUCALYPTUS PARK,INGLEWOOD,100,11418,-4,-4,58.7,15.2,16.3
28927,CA,EUCALYPTUS VIEW CO OPERATIVE,ESCONDIDO,82.6,31680,0,-4,-4,-4,84.2
34243,CA,EUCALYPTUS VILLAGE,BAKERSFIELD,100,23644,0,-4,-4,19.4,66.1
28981,CA,EUCALYPTUS VILLAGE II,BAKERSFIELD,91.4,22591,0,-4,30.2,-4,50.9
11897,CA,EUGENE HOTEL,LOS ANGELES,73.8,2652,51.6,0,-4,0,-4
38873,CA,EUREKA FAMILY HOUSING,EUREKA,94,14591,-4,-4,29.8,-4,34
94,CA,EUREKA SENIOR HOUSING,EUREKA,95.5,11412,0,-4,66.7,-4,-4
27823,CA,EVELYN FAMILY APARTMENTS,MOUNTAIN VIEW,100,54549,0,-4,-4,-4,96.5
29765,CA,EVERGREEN APARTMENTS,LONG BEACH,100,38859,-4,-4,-4,-4,84.6
12275,CA,EVERGREEN VILLAGE,LOS ANGELES,98.1,43303,0,-4,-4,-4,84.6
5263,CA,EXETER APARTMENTS,EXETER,87.9,18336,-4,-4,27.5,-4,43.1
35359,CA,EXETER SENIOR VILLA,EXETER,97.7,12660,0,-4,60.5,-4,-4
27992,CA,FAIR OAKS PLAZA,SUNNYVALE,99.2,12291,-4,-4,52.5,27.9,15.6
15896,CA,FAIR PLAZA SENIOR APARTMENTS,WOODLAND,95.5,14461,-4,-4,48.4,25,21.9
5780,CA,FAIRBANKS COMMONS,SAN DIEGO,98.2,34916.5,-4,-4,7.5,11.9,78.1
17664,CA,FAIRBANKS RIDGE AT DEL SUR,SAN DIEGO,100,30024.5,0,-4,14.4,-4,72.3
17876,CA,FAIRBANKS SQUARE,SAN DIEGO,100,24241,0,-4,18.4,-4,62.2
36499,CA,FAIRBANKS TERRACE,SAN DIEGO,98.8,21405,0,-4,-4,21,58
38877,CA,FAIRFIELD HEIGHTS APARTMENTS,FAIRFIELD,98,28288,-4,-4,-4,-4,77.6
22514,CA,FAIRFIELD VISTA APARTMENTS,FAIRFIELD,100,25890,0,0,-4,-4,84.6
1326,CA,FAIRGROUNDS SENIOR HOUSING APARTMENTS,SAN JOSE,98.5,11173.5,-4,-4,52.6,27,9.2
34343,CA,FAIRMOUNT APARTMENTS,OAKLAND,96.7,11425,-4,-4,44.8,-4,-4
16737,CA,FAIRMOUNT FAMILY HOUSING,SAN DIEGO,100,31200,-4,-4,-4,-4,87.3
22456,CA,FAIRWAY FAMILY APARTMENTS,DUBLIN,94.9,38678,-4,0,7.4,-4,87.2
32193,CA,FALLBROOK VIEW APARTMENTS,FALLBROOK,98.7,39170.5,0,-4,-4,-4,83.3
22660,CA,FAME SANTA MONICA SENIOR APARTMENTS,SANTA MONICA,97.9,21248,-4,-4,-4,26.1,52.2
11900,CA,FANOE ROAD APARTMENTS,GONZALES,100,30109,-4,-4,25.6,0,65.1
5310,CA,FAR EAST BUILDING,LOS ANGELES,75,14479,0,0,-4,-4,-4
27463,CA,FEATHER RIVER APTS,WESTWOOD,91.2,11181,-4,-4,38.7,-4,-4
32354,CA,FEDERATION TOWER APARTMENTS,LONG BEACH,98,11603.5,0,-4,64.6,-4,-4
20336,CA,FEDORA APARTMENTS,LOS ANGELES,86.4,11181,-4,-4,78.9,-4,0
25231,CA,FELL STREET APARTMENTS GOUGH,SAN FRANCISCO,98.6,49014,-4,0,-4,17.6,67.6
20785,CA,FELLOWSHIP PLAZA,SARATOGA,99.3,12416,-4,-4,51.8,30.5,12.1
1281,CA,FERNWOOD SENIOR APARTMENTS,LANCASTER,100,11424.5,-4,-4,75.7,16.2,-4
7033,CA,FETTERS APARTMENTS,SONOMA,96.6,33258,-4,-4,-4,-4,68.4
18349,CA,FICKETT TOWERS,VAN NUYS,99,11421,-4,-4,75,14.3,-4
9320,CA,FIFE CREEK COMMONS,GUERNEVILLE,97.9,21145,0,-4,34.8,-4,50
4271,CA,FIGUEROA OAKS,LOS ANGELES,96.8,41054,0,0,0,-4,-4
40186,CA,FIGUEROA PLACE,LOS ANGELES,100,41614,0,0,-4,-4,86.7
18406,CA,FIGUEROA SENIOR APARTMENTS,LOS ANGELES,96.9,16160,0,0,35.5,-4,-4
6978,CA,FIGUEROA SENIOR HOUSING,LOS ANGELES,98.5,12215,0,-4,64.6,20,-4
20779,CA,FILIPINO COMMUNITY BUILDING OF STOCKTON,STOCKTON,64.7,8559,45.5,-4,34.1,-4,-4
16310,CA,FILLMORE CENTRAL STATION TOWN HOME APARTMENTS,FILLMORE,100,31516.5,0,0,-4,-4,90
25073,CA,FILLMORE MARKETPLACE,SAN FRANCISCO,100,39549,0,-4,16.9,-4,70.1
12373,CA,FINLEY SQUARE,LOS ANGELES,93.8,21822,-4,-4,-4,-4,-4
18505,CA,FIREBAUGH GARDEN APARTMENTS,FIREBAUGH,97.4,15858,-4,-4,-4,-4,34.2
23357,CA,FIREBAUGH GARDEN APARTMENTS AND MENDOTA VILLAGE APAR,MENDOTA,97.7,23569,-4,0,-4,-4,60.5
5204,CA,FIREHOUSE VILLAGE,SONOMA,96.6,56406.5,0,-4,-4,-4,78.6
40185,CA,FIRST STREET APARTMENTS,SANTA ANA,100,34541,0,0,-4,-4,92.6
16839,CA,FITCH MOUNTAIN TERRACE II,HEALDSBURG,100,18975,0,-4,-4,-4,-4
5733,CA,FLORENCE MOREHOUSE,LOS ANGELES,94.5,44468.5,-4,-4,-4,-4,80.8
12936,CA,FLORENCE MOREHOUSE,LOS ANGLES,94.5,44468.5,-4,-4,-4,-4,80.8
22998,CA,FLORES DEL VALLE APARTMENTS,LOS ANGELES,97.9,42359.5,0,-4,9.3,-4,83.6
32510,CA,FLORIN MEADOWS APARTMENTS,SACRAMENTO,89.7,22557,-4,-4,-4,-4,57.7
20789,CA,FLOWER TERRACE FORMERLY WASHINGTON PLACE,SANTA ANA,97,11428,-4,-4,60.7,24.1,9.4
18193,CA,FOLSOM DORE APARTMENTS,SAN FRANCISCO,98,12024.5,0,-4,55.2,-4,29.2
36296,CA,FONTANA SENIOR APARTMENTS,FONTANA,99.1,15942,-4,-4,40.6,31.1,25.5
2226,CA,FONTANA SIERRA FAMILY APARTMENTS,FONTANA,97.1,28345,-4,-4,-4,-4,71.2
40290,CA,FOOTHILL FAMILY APARTMENTS,OAKLAND,93.8,19690.5,-4,-4,-4,20,48.3
21882,CA,FOOTHILL FARMS SENIOR APARTMENTS,SACRAMENTO,96.3,18709,0,0,34.6,38.5,26.9
5882,CA,FOOTHILL TERRACE,LOS ANGELES,100,13159,-4,-4,30.8,-4,38.5
11205,CA,FORD APARTMENTS,LOS ANGELES,92.9,11180,23.7,-4,54.2,-4,16.9
36551,CA,FORD ROAD PLAZA,SAN JOSE,-4,50875,0,0,-4,0,-4
5159,CA,FOREST VIEW SENIOR APARTMENTS,SONORA,19,14916,0,-4,-4,-4,0
27466,CA,FOREST WINDS,WINDSOR,97.9,42377,0,-4,-4,-4,87
16314,CA,FORESTER SQUARE,SANTEE,97.7,39452.5,0,-4,-4,-4,88.1
34931,CA,FORESTWOOD AT FOLSOM FAMILY APARTMENTS,FOLSOM,96.3,29534.5,-4,0,-4,-4,76.9
32506,CA,FORREST PALMS SENIOR CENTER,SACRAMENTO,100,11428,0,0,79.5,-4,-4
1403,CA,FORTUNA FAMILY APARTMENTS,FORTUNA,100,27796,0,0,-4,-4,79.2
17984,CA,FOSS CREEK COURT,HEALEDSBURG,100,44484,0,0,-4,-4,85.7
20729,CA,FOSS CREEK COURT,HEALDSBURG,100,44484,0,0,-4,-4,85.7
16838,CA,FOSS CREEK COURT,HEALSBURG,100,44484,0,0,-4,-4,85.7
32250,CA,FOUNTAIN VALLEY SENIOR THE JASMINE,FOUNTAIN VALLEY,98.7,20340,-4,-4,16.3,30.1,51.6
34293,CA,FOURTH STREET APARTMENTS,LOS ANGELES,98.6,34733,-4,-4,22.9,-4,64.3
2125,CA,FOURTH STREET APARTMENTS,SAN JOSE,98.6,34733,-4,-4,22.9,-4,64.3
11480,CA,FOX COURTS,OAKLAND,94.8,31138,0,-4,17.8,-4,68.5
11582,CA,FOX CREEK,DAVIS,97.1,28063.5,0,-4,-4,-4,76.5
34670,CA,FOX CREEK APARTMENTS,PITTSBURG,14.4,51480,0,0,0,0,100
16794,CA,FOX NORMANDIE APARTMENTS,LOS ANGELES,80.9,11421,-4,-4,55.3,-4,-4
4895,CA,FOXDALE APARTMENTS,SAN JOSE,18.5,68896,0,-4,0,-4,96.2
38933,CA,FRANCIS OF ASSISI,SAN FRANCISCO,97.2,11421,-4,-4,63.8,21.9,-4
8869,CA,FRANCISCAN TOWERS,SAN FRANCISCO,88.5,18664.5,-4,-4,34.8,14.1,45.7
28354,CA,FRANCISQUITO SENIOR APARTMENTS,LA PUENTE,96.2,12672,-4,-4,47.1,-4,25.5
36650,CA,FRANCO CENTER APARTMENTS,STOCKTON,98.2,11473,-4,11,69.7,11,-4
29032,CA,FRANKLIN STREET FAMILY APARTMENTS,MOUNTAIN VIEW,96,33919,0,0,-4,-4,83.3
23778,CA,FREEMAN VILLA APARTMENTS,LOS ANGELES,97.5,11495,0,0,76.9,-4,-4
34079,CA,FREMONT MEWS,SACRAMENTO,98,27184,0,0,-4,-4,72.9
13208,CA,FREMONT OAK GARDENS,FREMONT,94,24140,0,-4,27.7,-4,59.6
5677,CA,FRESNO 2007 PORTFOLIO,FOWLER,96.4,13362,-4,-4,44.4,14.8,28.4
116,CA,FRESNO 2007 PORTFOLIO,SELMA,96.4,13362,-4,-4,44.4,14.8,28.4
29560,CA,FRESNO 2007 PORTFOLIO,RIVERDALE,96.4,13362,-4,-4,44.4,14.8,28.4
24546,CA,FRESNO EDISON APARTMENTS PHASE II,FRESNO,100,12168,-4,-4,33.3,-4,31.7
2283,CA,FRESNO RENTAL ASSISTANCE DEMONSTRATION RAD,FRESNO,99,11481,13.2,15.9,35.4,7.9,27.5
1388,CA,FRIENDSHIP ESTATES APARTMENTS,VALLEJO,98.3,27217.5,-4,-4,-4,-4,77.6
22870,CA,FRISHMAN HOLLOW,TRUCKEE,96.9,35460,0,-4,-4,-4,64.5
12321,CA,FRUITVALE TRANSIT VILLAGE II A,OAKLAND,98.9,34402.5,-4,-4,12,-4,70.7
35356,CA,FUENTE DE PAZ APARTMENTS,COACHELLA,100,39892.5,0,-4,0,-4,91.7
12430,CA,FULLER LODGE,SAN LEANDRO,100,11448,0,0,76,-4,-4
32619,CA,FULLERTON CITY LIGHTS RESIDENTIAL HOTEL,FULLERTON,93.3,15375,-4,-4,36.5,19,31.7
32616,CA,FULLERTON FAMILY HOUSING,FULLERTON,100,36074,0,0,-4,-4,77.8
16747,CA,FULLERTON HEIGHTS,FULLERTON,91.4,15594.5,0,-4,-4,-4,37.5
15999,CA,FUMBAH MANOR,LOS ANGELES,100,41860,0,0,-4,0,-4
22355,CA,G AND COLLEGE FAMILY APARTMENTS,LOMPOC,100,37834,0,-4,0,-4,79.4
34027,CA,GABILAN FAMILY APARTMENTS,SOLEDAD,100,42079.5,0,0,-4,-4,90
4008,CA,GABILAN HILLS TOWNHOMES,SALINAS,99,48166,0,0,-4,-4,94.7
11369,CA,GABILAN PLAZA,SALINAS,99,37699,-4,-4,6.6,-4,83.7
16423,CA,GADBERRY COURTS,SAN JOSE,98.1,14713,-4,-4,49.1,24.5,22.6
25031,CA,GALT PLACE SENIOR APARTMENTS,GALT,25,16370.5,0,-4,-4,-4,-4
34138,CA,GARDEN APARTMENTS,OAKDALE,100,12252,-4,-4,65.9,-4,-4
12987,CA,GARDEN GROVE SENIOR APARTMENTS,GARDEN GROVE,100,15831.5,-4,-4,38.1,28.6,22.6
34779,CA,GARDEN GROVE UNITED METHODIST CHURCH PROJECT,GARDEN GROVE,100,35342.5,0,0,-4,-4,80.4
34143,CA,GARDEN VALLEY HOMES I,SAN JOAQUIN,97.1,11116.5,21.2,21.2,31.8,-4,-4
16897,CA,GARDEN VILLAGE,SACRAMENTO,94.8,25766,-4,-4,20.3,12.6,63.7
27042,CA,GARDEN VILLAS FKA KIKU GARDENS,CHULA VISTA,100,11568,-4,-4,54.5,24.2,11.1
4423,CA,GARDENS ON GARFIELD,GLENDALE,100,30584,0,-4,-4,-4,75.9
16535,CA,GARLAND CITY LIGHTS,LOS ANGELES,100,45215,0,-4,-4,-4,81.7
16837,CA,GARLAND PLAZA,SUNNYVALE,100,38414,0,0,-4,0,-4
36750,CA,GARNET LANE APARTMENTS,FULLERTON,100,61292,0,0,0,-4,-4
20991,CA,GARVEY COURT,EL MONTE,100,18902,0,-4,28.4,44.8,-4
23361,CA,GATEWAY APARTMENTS,MARINA DEL REY,60,10390.5,-4,-4,-4,-4,0
16356,CA,GATEWAY CITY LIGHTS,LOS ANGELES,90,33984.5,0,0,-4,0,-4
12213,CA,GATEWAY I FAMILY APARTMENTS,SAN DIEGO,97.6,34482.5,0,-4,-4,0,92.5
29037,CA,GATEWAY PALMS APARTMENTS,HOLLISTER,100,41240.5,0,-4,-4,-4,86.7
36695,CA,GATEWAY SANTA CLARA,SANTA CLARA,97.6,27674,0,0,-4,-4,85
34726,CA,GATEWAY STATION,OXNARD,99.6,41362,0,-4,-4,-4,95.3
12326,CA,GATEWAY TERRACE,MERCED,86.2,15771.5,-4,19.6,25,-4,33.9
34511,CA,GATEWAY VILLAGE,FARMERSVILLE,97.9,26236,-4,-4,14,11.8,63.4
5422,CA,GATEWAY VILLAGE,MODESTO,97.9,26236,-4,-4,14,11.8,63.4
5309,CA,GATEWAY VILLAGE APARTMENTS II,FARMERSVILLE,100,23591,0,-4,-4,-4,75
17924,CA,GATEWAYS APARTMENTS,LOS ANGELES,91.6,11181,35.7,-4,56.1,-4,-4
13565,CA,GATEWAYS SRO HOUSING,LOS ANGELES,89.7,11181,-4,0,69.2,0,-4
32349,CA,GEEL PLACE APARTMENTS,RIVERSIDE,100,11425,0,-4,81.8,-4,-4
36339,CA,GENEVA POINTE APARTMENTS,ELK GROVE,98,31000,-4,-4,8.2,9.5,75.5
34294,CA,GENEVA VILLAGE,FRESNO,100,24865.5,-4,-4,-4,12,66
16637,CA,GEORGIA STREET APARTMENT,SAN DIEGO,100,45581,0,0,-4,0,-4
1391,CA,GIANT ROAD APARTMENTS,SAN PABLO,87.8,26173.5,-4,-4,-4,-4,63.9
2235,CA,GILBERT LINDSAY,LOS ANGELES,98.4,34649,-4,-4,12.3,-4,76.2
28977,CA,GILROY APARTMENTS,GILROY,97,49803,0,-4,-4,-4,89.7
34674,CA,GILROY GARDEN APARTMENTS,GILROY,98.6,71587,0,0,0,0,100
25237,CA,GILROY PARK APARTMENTS,GILROY,97.3,57128.5,-4,-4,-4,-4,84.7
20676,CA,GINZTON TERRACE,MOUNTAIN VIEW,98.1,16392,-4,-4,41.3,27.9,25
11484,CA,GISH APARTMENTS,SAN JOSE,97.1,29729,-4,0,-4,-4,63.6
21,CA,GLASSELL PARK COMMUNITY HOUSING,GLASSELL PARK,100,41538,0,-4,-4,-4,89.8
13156,CA,GLEASON PARK FAMILY APARTMENTS,STOCKTON,96.3,23562,-4,-4,20.3,16.5,57
32348,CA,GLEN BERRY,HAYWARD,100,63154,0,0,-4,-4,93.6
32454,CA,GLEN EDEN,HAYWARD,100,44687.5,0,-4,-4,-4,71.9
34573,CA,GLEN HAVEN APARTMENTS,FREMONT,89.3,44581,-4,-4,-4,-4,86
35236,CA,GLEN RIDGE APARTMENTS,CARLSBAD,98.7,38042.5,0,-4,-4,-4,80.3
2184,CA,GLENBROOK APARTMENTS,GRASS VALLEY,96,29429.5,0,0,-4,-4,72.9
22818,CA,GLENDALE ARTS COLONY,GLENDALE,98.6,30562,0,-4,-4,-4,76.5
40696,CA,GLENDALE CITY LIGHTS,GLENDALE,100,39575,0,-4,-4,-4,84.7
34571,CA,GLENNEYRE APARTMENTS,LAGUNA BEACH,100,21538,-4,-4,-4,-4,53.8
1621,CA,GLENOAKS GARDENS,SUN VALLEY,94.9,11181,30.4,-4,62.5,-4,-4
12474,CA,GLENVIEW APARTMENTS,CAMERON PARK,59,26773,-4,-4,-4,-4,76.1
23715,CA,GLENVIEW APARTMENTS,FREMONT,59,26773,-4,-4,-4,-4,76.1
27659,CA,GLOBE MILLS,SACRAMENTO,97.4,16332,0,-4,35.1,-4,37.8
34139,CA,GOLD COUNTRY VILLAGE,GRASS VALLEY,100,21888,0,-4,20.3,-4,58.2
29554,CA,GOLDEN AGE GARDEN,SAN DIEGO,100,11428,0,-4,66.7,14.7,-4
1408,CA,GOLDEN GATE APARTMENTS,SAN FRANCISCO,97.1,20928,-4,-4,20.6,17.6,51.5
18459,CA,GOLDEN INN AND VILLAGE FAMILY,SANTA YNEZ,100,19134.5,-4,-4,-4,-4,46.2
21094,CA,GOLDEN INN AND VILLAGE SENIOR,SANTA YNEZ,94.9,15503,0,-4,39.3,-4,32.1
13355,CA,GOLDEN OAK MANOR,OAKLEY,100,23823,0,-4,-4,-4,71.4
12587,CA,GOLDEN OAK MANOR,OAKELY,100,23823,0,-4,-4,-4,71.4
16951,CA,GOLDEN VILLA APARTMENTS AKA GOLDEN VILLAS,SAN DIEGO,100,41546,0,0,-4,-4,83.9
