ID,STATE,PROPERTYNAME,CITY,HHSIZEATCERT_EQUAL_PCT,HOH_DOB_VALID_PCT,MBRS_DOB_VALID_PCT,UNITS_WATLEAST1_UNDR18_PCT,UNITS_WATLEAST1_ABOVE62_PCT,UNITS_WHOH_ABOVE62_PCT
34849,IA,PRIME LIVING APARTMENTS,SIOUX CITY,100,100,100,0,95.6,95.6
25193,IA,PRIME SQUARE APARTMENTS,COUNCIL BLUFFS,100,100,100,0,98.2,98.2
40816,IA,QUAIL RUN APTS,PERRY,100,100,100,52,-4,-4
6935,IA,RD PRESERVATION II,WINTERSET,100,100,98.7,51.4,-4,-4
23114,IA,RD PRESERVATION II,CARLISLE,100,100,98.7,51.4,-4,-4
19986,IA,REGENCY HEIGHTS II SENIOR RESIDENCE,IOWA CITY,100,100,100,0,86.8,86.8
11547,IA,REGENCY HEIGHTS SENIOR RESIDENCES,IOWA CITY,100,100,100,0,88.9,88.9
17687,IA,REGENCY VILLA APARTMENTS,ATLANTIC,100,100,100,0,90,90
3930,IA,REMCARES TOWNHOMES,MOUNT VERNON,100,100,100,70.6,-4,-4
12046,IA,RIDGE VIEW APARTMENTS,KELLOGG,100,100,100,-4,-4,-4
8780,IA,RIVER BIRCH ETO,MARSHALLTOWN,100,100,100,94.7,0,0
5697,IA,RIVER CITY APTS,MASON CITY,100,100,100,-4,34.3,34.3
19987,IA,RIVER OAKS,MARSHALLTOWN,100,100,100,82.6,-4,-4
11324,IA,RIVER WEST APARTMENTS,MILFORD,100,100,100,-4,-4,-4
31504,IA,RIVEREAST APARTMENTS,COUNCIL BLUFFS,100,100,99.5,71.7,-4,-4
11489,IA,RIVERPOINT LOFTS,DES MOINES,-4,100,99.2,12.1,0,0
35879,IA,RIVERSIDE ESTATES,SIOUX CITY,100,100,100,35.5,48.4,48.4
17778,IA,RIVERWALK LOFTS,DAVENPORT,100,100,100,-4,-4,-4
26920,IA,ROBINSON HEIGHTS APARTMENTS,BURLINGTON,100,100,100,0,94.9,94.9
331,IA,ROOSEVELT SENIOR RESIDENCES,WATERLOO,100,100,100,0,-4,-4
19040,IA,ROSEWOOD APTS,DES MOINES,100,100,100,63.4,0,0
40865,IA,RUMELY LOFTS,DES MOINES,100,100,100,-4,-4,-4
24506,IA,RUSSELL LAMSON,WATERLOO,-4,100,99.1,-4,23.9,22.7
33995,IA,SALISBURY COURT APTS,COUNCIL BLUFFS,100,100,100,-4,-4,-4
3925,IA,SAVANNAH VILLAGE,NORTH LIBERTY,100,100,100,92,0,0
6938,IA,SCOTT MEADOWS,MARION,100,100,100,0,90.6,90.6
13049,IA,SENECA PLACE,STORM LAKE,100,100,100,58.5,-4,-4
11548,IA,SHADY CREEK APTS,PELLA,100,100,100,-4,-4,-4
2145,IA,SHERWOOD PLACE,COUNCIL BLUFFS,100,100,100,50,-4,-4
20038,IA,SHIRE APTS,SIOUX CITY,100,100,100,0,71.9,71.9
22577,IA,SIEG IRON LOFTS,DAVENPORT,-4,100,100,50,-4,-4
29675,IA,SILVER OAKS,DES MOINES,100,100,100,-4,66.7,66.7
16007,IA,SONOMA SQUARE,CEDAR RAPIDS,100,100,100,37.5,-4,-4
31503,IA,SOUTH VIEW SENIOR APTS I,DES MOINES,100,100,100,0,82.1,82.1
22575,IA,SOUTH VIEW SENIOR APTS II,DES MOINES,100,100,100,0,94.6,94.6
36450,IA,SOUTHBROOK GREEN II APARTMENTS,DES MOINES,-4,100,100,66.7,-4,-4
11549,IA,SOUTHERN HILLS APTS,OSCEOLA,-4,100,100,39.2,-4,-4
34848,IA,SOUTHERN HILLS APTS,OSKALOOSA,-4,100,100,39.2,-4,-4
36454,IA,SOUTHERN HILLS APTS PHASE II,OSKALOOSA,-4,100,98.3,48,-4,-4
29677,IA,SOUTHERN MEADOWS HOMES,DES MOINES,100,100,100,86.8,0,0
38897,IA,SOUTHERN POINTE,SPENCER,100,100,100,66.7,-4,-4
35923,IA,SOUTHRIDGE SENIOR LOFTS,DES MOINES,100,100,100,0,93.5,93.5
28841,IA,SOUTHRIDGE SR. RESIDENCES,DES MOINES,100,100,100,0,72.2,72.2
28839,IA,SOUTHWINDS,DES MOINES,100,100,100,-4,-4,-4
24454,IA,SPAULDING LOFTS,GRINNELL,100,100,100,22.8,19.3,19.3
13321,IA,SPENCER SCHOOL APTS,SPENCER,100,100,100,-4,-4,-4
13324,IA,SPRING VILLAGE APARTMENTS,DAVENPORT,100,100,100,0,100,100
20039,IA,SPRUCE HILLS VILLAGE,BETTENDORF,-4,100,100,0,81,81
27017,IA,ST. KATHERINE'S,DAVENPORT,100,100,100,0,83.8,78.4
8776,IA,ST. MARY'S APARTMENTS,DUBUQUE,100,100,100,0,64.6,64.6
25148,IA,STARVIEW APARTMENTS,ONAWA,100,100,97.6,-4,-4,-4
39050,IA,STATE CENTER PARK APARTMENTS,STATE CENTER,100,100,100,59.1,-4,-4
23107,IA,STOCKBRIDGE APARTMENTS,DES MOINES,100,100,100,-4,-4,-4
34997,IA,STOKES MANOR,WATERLOO,100,100,100,0,72,72
18998,IA,STONE RIDGE TOWNHOMES,WEBSTER CITY,-4,100,100,82.1,-4,-4
31502,IA,SUGAR CREEK APTS,WAUKEE,100,100,100,0,75.6,77.8
2187,IA,SUGAR CREEK BEND,CEDAR RAPIDS,100,100,100,85,-4,-4
36409,IA,SUMMERFIELD PARK,SPIRIT LAKE,100,100,100,0,55,55
24509,IA,SUMMIT HOUSE,CRESTON,100,100,100,0,80,80
35929,IA,SUNCREST VILLAGE,NEWTON,100,100,100,0,62.7,62.7
13004,IA,SUNRISE VILLA APTS,LE MARS,100,100,100,0,62.5,62.5
34850,IA,THE ABERDEEN APARTMENTS,SIOUX CITY,100,100,99.3,68.3,-4,-4
